X,Y,fid,gis_id,srcid_t,srcid_i,edit_date,ftype,subtype,loc_type,loc_meth,street_tag,prcl_pin,address,city,state,zipcode,x_coord,y_coord,name,alias1,nghbrhd,cncldst,stfid_blk,plcdst_no,plcdst,usng,cntct_nme,cntct_phn,cntct_dpt,globalid,url
-8531732.18,4763604.62,358,27_358, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,151047,1508 W SARATOGA ST,Baltimore,MD,21223,1413698.876,592181.7071,DONRITZ BAR & GRILL, ,Franklin Square,9,2.45102E+14,7,WESTERN,18S UJ 58412 50480, , , ,{8AAD8593-732A-445C-A26D-5CDCCECEFA63}, 
-8529203.423,4765004.569,359,27_359, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,503034,223 W CHASE ST,Baltimore,MD,21201,1420113.351,595752.4904,DOUGHERTY'S, ,Mid-Town Belvedere,11,2.45101E+14,1,CENTRAL,18S UJ 60390 51525, , , ,{71F0E9D0-31AA-4F7F-A51B-D4BBFC98EA3B}, 
-8526205.365,4760854.196,360,27_360, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1987B006,1157  HAUBERT ST,Baltimore,MD,21230,1427781.687,585275.0095,DOWN THE HATCH, ,Locust Point,10,2.45102E+14,9,SOUTHERN,18S UJ 62656 48281, , , ,{8F9E0C3D-63C2-4D8F-B609-68CB7E6E6287}, 
-8529031.436,4762778.547,361,27_361, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,669002,200 W PRATT ST,Baltimore,MD,21201,1420574.17,590117.6628,DOWNTOWN SPORTS EXCHANGE, ,Inner Harbor,11,2.45102E+14,1,CENTRAL,18S UJ 60493 49805, , , ,{720F3780-311D-46A0-9A98-282E0B5556B4}, 
-8525452.458,4766322.001,362,27_362, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1463021,2300 E LAFAYETTE AVE,Baltimore,MD,21213,1429633.558,599129.4077,"DREAM TAVERN, CARRIBEAN  U.S.A.", ,Broadway East,13,2.45108E+13,3,EASTERN,18S UJ 63314 52490, , , ,{E27297AD-E291-4ADC-9393-EECF5391DC1F}, 
-8527454.691,4755628.367,363,27_363, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7076003A,527 E PATAPSCO AVE,Baltimore,MD,21225,1424661.992,572021.089,DREAMS INN, ,Brooklyn,10,2.45103E+14,9,SOUTHERN,18S UJ 61617 44264, , , ,{445FB376-151A-4D75-86A2-463DE8B974DA}, 
-8528678.961,4761530.438,364,27_364, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0933CO0933,1024 S CHARLES ST,Baltimore,MD,21230,1421483.748,586960.4805,DRIFTERS RAW BAR & GRILL, ,Federal Hill,10,2.45102E+14,9,SOUTHERN,18S UJ 60749 48837, , , ,{9B821AC3-B754-4E6D-9CD2-3865B8C69626}, 
-8535009.754,4770533.788,365,27_365, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3301101G,4559  REISTERSTOWN RD,Baltimore,MD,21215,1405302.611,609690.7763,DUCK'S BLACK SATIN LOUNGE, ,Central Park Heights,6,2.45103E+14,6,NORTHWESTERN,18S UJ 55971 55872, , , ,{8D6B2C38-D13E-4CF5-811E-F8F155AC781D}, 
-8523700.874,4762209.76,366,27_366, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6460023,900 S CLINTON ST,Baltimore,MD,21224,1434134.772,588737.538,DUCKY PLEASURE CLUB, ,Canton,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64615 49293, , , ,{CC1E3ED0-0E9D-41F2-AD60-0ED9DACFF0EE}, 
-8526666.562,4764803.797,367,27_367, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1212004,901 S BOND ST,Baltimore,MD,21231,1426564.571,595271.862,DUCLAW BREWING COMPANY, ,Gay Street,12,2.45107E+13,3,EASTERN,18S UJ 62353 51335, , , ,{075D0B36-1243-4C0B-9897-7584770698EB}, 
-8526512.642,4761995.077,368,27_368, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1827003,1600  THAMES ST,Baltimore,MD,21231,1426987.418,588161.1199,DUDA'S TAVERN, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62434 49166, , , ,{21DBD0F3-E8A8-482C-B1F5-5144FC96E03B}, 
-8529034.429,4765071.62,369,27_369, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,494011,1100  MARYLAND AVE,Baltimore,MD,21201,1420542.24,595924.0502,DUKEM ETHIOPIAN RESTAURANT, ,Mid-Town Belvedere,11,2.45101E+14,1,CENTRAL,18S UJ 60522 51574, , , ,{1E8DA4D1-D9B6-4414-BECA-44AB639F06C2}, 
-8530927.413,4770132.778,370,27_370, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3590001,1020 W 41ST ST,Baltimore,MD,21211,1415678.822,608715.418,DUNKIN DONUTS, ,Hampden,14,2.45101E+14,5,NORTHERN,18S UJ 59126 55505, , , ,{E5BE6AFB-9236-49F3-8DC5-7526D15BF2F1}, 
-8523020.52,4764294.309,371,27_371, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6166025,4022  pulaski hwy,Baltimore,MD,21224,1435839.54,594024.4867,Dunkin Donuts, ,Orangeville,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 65170 50893, , , ,{93F7837C-AFA6-43C9-AE26-C7DF86603A0E}, 
-8531591.679,4771121.468,372,27_372, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4912005,4535  FALLS RD,Baltimore,MD,21209,1413981.183,611210.6084,DUNKIN DONUTS, ,Cross Keys,6,2.45103E+14,5,NORTHERN,18S UJ 58626 56276, , , ,{B0FCAEF5-2E39-4FAF-89CC-2732319B8C85}, 
-8528175.131,4772811.646,373,27_373, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,5026A001,5422  YORK RD,Baltimore,MD,21212,1422642.943,615522.6919,DUNKIN DONUTS, ,Homeland,4,2.45103E+14,5,NORTHERN,18S UJ 61294 57532, , , ,{4D856A84-DE75-4C46-9FD8-9F5BD05FCD68}, 
-8539386.382,4773716.781,374,27_374, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4256031,7000  REISTERSTOWN RD,Baltimore,MD,21215,1394157.21,617706.5779,DUNKIN DONUTS, ,Fallstaff,5,2.45103E+14,6,NORTHWESTERN,18S UJ 52629 58389, , , ,{C7129BAC-5B3D-485A-BFCC-865607899B22}, 
-8522898.263,4772087.928,375,27_375, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,5391A001,5401  HARFORD RD,Baltimore,MD,21214,1436055.812,613752.4063,DUNKIN DONUTS & BASKIN ROBBINS, ,Harford-Echodale/Perring Parkway,3,2.45103E+14,4,NORTHEASTERN,18S UJ 65369 56902, , , ,{FEDE55CD-05CF-419E-AAC3-58224C0B2AFE}, 
-8523342.092,4761458.115,376,27_376, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,PSC0065,3600  BOSTON ST,Baltimore,MD,21224,1435056.123,586838.1894,DUNKIN DONUTS/BASKIN ROBBINS, ,Canton Industrial Area,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64883 48709, , , ,{79AABE98-BFD5-4B59-B63A-15FCD501D0C7}, 
-8528953.077,4763633.565,377,27_377, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,600017,102 W CLAY ST,Baltimore,MD,21201,1420764.326,592283.6897,DUTCH POT CAF, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60565 50464, , , ,{A04C03F6-DD0C-434E-80C4-02D47A5942FD}, 
-8528181.996,4763260.809,378,27_378, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1331001,406 E BALTIMORE ST,Baltimore,MD,21202,1422728.792,591348.07,DYNASTY, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61157 50166, , , ,{637E0AEE-9ABF-4405-AB83-138A4CE87123}, 
-8521334.552,4763312.72,379,27_379, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6332014,5501  HOPKINS BAYVIEW CIR,Baltimore,MD,21224,1440138.034,591559.7766,E C CAF & CATERING, ,Hopkins Bayview,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 66463 50113, , , ,{2945348B-C788-4712-85B7-FB0F5CAF8A9F}, 
-8525585.165,4753673.621,380,27_380, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7418B001,4800  CURTIS AVE,Baltimore,MD,21226,1429441.326,567088.0093,EAGLE NEST, ,Curtis Bay,10,2.45103E+14,9,SOUTHERN,18S UJ 63040 42729, , , ,{8411F505-6D49-483C-842B-BE651CB990DC}, 
-8527981.765,4763754.636,381,27_381, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1306C021,239 N GAY ST,Baltimore,MD,21202,1423232.52,592600.7482,EAST BALTIMORE ENTERPRISE, ,Jonestown,12,2.45105E+13,2,SOUTHEASTERN,18S UJ 61319 50544, , , ,{BF78F3D3-FFE0-4245-8CA4-4D9E550F535E}, 
-8523322.322,4762815.692,382,27_382, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6315A031,3706  EASTERN AVE,Baltimore,MD,21224,1435090.062,590276.6161,EASTERN HOUSE RESTAURANT, ,Highlandtown,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 64916 49756, , , ,{2DFCE957-D9DB-4A68-8B5C-A1D9A0DA541A}, 
-8525635.929,4765546.465,383,27_383, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1534059,1203 N COLLINGTON AVE,Baltimore,MD,21213,1429176.096,597163.9019,EASTSIDE  SPORTS  SOCIAL  CLUB, ,Broadway East,13,2.45108E+13,3,EASTERN,18S UJ 63161 51894, , , ,{FE93C1D7-03C9-4633-AA4C-07162F6B2267}, 
-8529723.567,4763498.329,384,27_384, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,592043,600 w lexington st,Baltimore,MD,21201,1418806.803,591933.0908,EAT MUST BE FIRST, ,Seton Hill,11,2.45104E+13,1,CENTRAL,18S UJ 59966 50370, , , ,{755FC051-ADEB-45E8-8D0E-835A8833855C}, 
-8526314.678,4762334.876,385,27_385, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1812002,723 S BROADWAY,Baltimore,MD,21231,1427486.977,589023.9298,ECLECTIC CAF, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62592 49425, , , ,{278B6A99-F68B-432E-B237-058F391D6044}, 
-8522363.203,4772888.374,386,27_386, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,5497001,6000  harford rd,Baltimore,MD,21214,1437405.234,615784.1187,edelweiss bakery & caf‚', ,Westfield,3,2.45103E+14,4,NORTHEASTERN,18S UJ 65793 57512, , , ,{C1C09E1F-771B-4882-9AC8-16E957FBC3E1}, 
-8528973.818,4764875.524,387,27_387, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,511026,15 W EAGER ST,Baltimore,MD,21202,1420698.4,595428.2013,EDENS LOUNGE, ,Mid-Town Belvedere,11,2.45101E+14,1,CENTRAL,18S UJ 60566 51422, , , ,{35686D8C-E20A-45A5-892F-D80B9CD1399D}, 
-8528724.764,4762793.015,388,27_388, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,683001,1 E PRATT ST,Baltimore,MD,21202,1421353.78,590157.5798,"EDGAR'S INC.--BALTIMORE, MD", ,Inner Harbor,11,2.45102E+14,1,CENTRAL,18S UJ 60730 49812, , , ,{F90C8B2B-6F62-4C41-94B0-10E801E04E5C}, 
-8529121.774,4762775.176,389,27_389, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0668008A,250 W PRATT ST,Baltimore,MD,21201,1420344.509,590108.1643,EDIE'S DELI & GRILL, ,Inner Harbor,11,2.45102E+14,1,CENTRAL,18S UJ 60423 49804, , , ,{FCD49B42-199C-47CA-879E-F058CF3ED88A}, 
-8524027.243,4764624.865,390,27_390, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6151014,3133 E MONUMENT ST,Baltimore,MD,21205,1433276.251,594849.3544,EDISON   LOUNGE, ,Ellwood Park/Monument,13,2.45103E+14,3,EASTERN,18S UJ 64395 51161, , , ,{1C52676F-A647-4622-9813-1923732204A5}, 
-8528345.726,4762805.221,391,27_391, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,890003,201 E PRATT ST,Baltimore,MD,21202,1422317.413,590192.5742,EDO SUSHI, ,Inner Harbor,11,2.45102E+14,1,CENTRAL,18S UJ 61024 49816, , , ,{9BEB5B59-E69B-4AF8-B9B9-7D5DBC581F93}, 
-8523088.149,4762658.753,392,27_392, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6436035,611 s FAGLEY ST,Baltimore,MD,21224,1435687.379,589882.0122,EICHENKRANZ RESTAURANT, ,Brewers Hill,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 65096 49632, , , ,{1ADA40A0-A927-4EC7-B0D9-FD11827F2DC6}, 
-8523081.387,4762827.915,393,27_393, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6315B016,3919  EASTERN AVE,Baltimore,MD,21224,1435702.529,590310.4867,EL OSASIS RESTAURANT & DISCOTEC, ,Brewers Hill,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 65103 49762, , , ,{F215962F-AC69-46AC-A4EF-F0E627707B75}, 
-8523131.668,4763512.21,394,27_394, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6284029,100 S FAGLEY ST,Baltimore,MD,21224,1435566.417,592042.7428,EL RANCHO BLANCO, ,Baltimore Highlands,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 65073 50291, , , ,{A8C25D88-8D14-45CF-BF14-CBCEEEE428A6}, 
-8530969.424,4769220.919,395,27_395, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3540041,3608  FALLS RD,Baltimore,MD,21211,1415581.307,606407.3108,EL RANCHO GRANDE, ,Hampden,7,2.45101E+14,5,NORTHERN,18S UJ 59081 54802, , , ,{E4232508-0B47-4FAE-85ED-CCD474CFAD70}, 
-8526379.11,4763142.072,396,27_396, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1419003,219 S BROADWAY,Baltimore,MD,21231,1427314.044,591067.3794,"EL RECODO, INC.", ,Fells Point,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 62553 50049, , , ,{DD919386-0AB6-4018-8547-5E1DF61AF931}, 
-8526147.685,4763362.749,397,27_397, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1745051,1801 E LOMBARD ST,Baltimore,MD,21231,1427899.958,591628.831,EL RINCONCITO PERUANO, ,Washington Hill,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62735 50216, , , ,{195BFD8F-3401-4D5C-B9AA-1F981870DBFA}, 
-8529048.773,4763877.447,398,27_398, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,579009,110 W MULBERRY ST,Baltimore,MD,21201,1420518.438,592900.2251,EL TORITO MEXICAN RESTAURANT, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60494 50653, , , ,{CE97C673-0F05-4F31-AF52-B2DE61DBDE2E}, 
-8523325.198,4763505.063,399,27_399, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6286040,3736 E LOMBARD ST,Baltimore,MD,21224,1435074.458,592022.3026,EL TROPICAL RESTAURANT (3736-38), ,Baltimore Highlands,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 64923 50288, , , ,{68740BD5-A727-43DA-B2C7-AB56FC4A7D0F}, 
-8522922.949,4763526.371,400,27_400, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6280001,4100 E LOMBARD ST,Baltimore,MD,21224,1436096.906,592081.1383,ELDORADO INC., ,Kresson,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 65235 50299, , , ,{99175FAF-45EB-4203-9006-AC242EF6DEE3}, 
-8527935.714,4765189.429,401,27_401, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1169054,1127  GREENMOUNT AVE,Baltimore,MD,21202,1423333.993,596234.178,ELKS I.B.P.O.E.OF W., ,Johnston Square,12,2.45101E+14,3,EASTERN,18S UJ 61375 51650, , , ,{C09B9657-DFF1-4DF4-9B66-4543AB244F3E}, 
-8523251.606,4762234.228,402,27_402, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6465010,3728  HUDSON ST,Baltimore,MD,21224,1435276.876,588804.9161,ELLIOT'S POUR HOUSE, ,Brewers Hill,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64964 49306, , , ,{5832ED19-FA3F-4382-988C-0585E4A0D85E}, 
-8523934.572,4763804.352,403,27_403, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1716051,3230 E FAIRMOUNT ST,Baltimore,MD,21224,1433521.583,592772.8533,EL-MOLINO, ,Baltimore-Linwood,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64455 50527, , , ,{2766D642-A5C9-4EDE-AF2C-309833122863}, 
-8528460.7,4761527.88,404,27_404, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,936064,1022  LIGHT ST,Baltimore,MD,21230,1422038.807,586956.3524,ELVIS RESTAURANT, ,Federal Hill,10,2.45102E+14,9,SOUTHERN,18S UJ 60918 48832, , , ,{BCFB97C4-0B8B-400B-9787-A5D77B62CB01}, 
-8522915.694,4763354.768,405,27_405, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6308001,200 S HAVEN ST,Baltimore,MD,21224,1436117.435,591646.6805,ENRICO'S SPORTS CAFE, ,Highlandtown,2,2.45103E+14,2,SOUTHEASTERN,18S UJ 65239 50166, , , ,{B48A6333-119C-483B-A2D5-9A11FE8A6568}, 
-8527942.198,4762827.802,406,27_406, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1384002A,601 E PRATT ST,Baltimore,MD,21202,1423343.2,590254.1458,ESPN  ZONE, ,Inner Harbor,11,2.45104E+13,1,CENTRAL,18S UJ 61337 49828, , , ,{9979F4D8-3C3E-4874-9E77-2EAE790F2484}, 
-8539154.819,4773226.986,407,27_407, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4257001,4147  labyrinth rd,Baltimore,MD,21215,1394749.324,616469.3591,europe restaurant & catering, ,Reisterstown Station,5,2.45103E+14,6,NORTHWESTERN,18S UJ 52802 58008, , , ,{2E0F061D-EC06-47CF-8FF2-A8BEF1B8FB7B}, 
-8526454.062,4768027.752,408,27_408, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4138001,1600  ABBOTTSON ST,Baltimore,MD,21218,1427068.521,603435.833,EVERYDAY'S LLC, ,Coldstream Homestead Montebello,14,2.45109E+13,4,NORTHEASTERN,18S UJ 62561 53819, , , ,{3741A718-9820-45A6-BED7-D25AB3AEB0D9}, 
-8528848.826,4765079.306,409,27_409, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0506CO0506,1 E CHASE ST,Baltimore,MD,21202,1421013.978,595945.4926,EXCLUSIVE, ,Mid-Town Belvedere,12,2.45101E+14,1,CENTRAL,18S UJ 60666 51578, , , ,{31BC9205-29E2-4C35-9505-E6C8998C4735}, 
-8524465.307,4756294.684,410,27_410, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7300007,3117  VERA ST,Baltimore,MD,21226,1432260.474,573743.7725,family diner, ,Fairfield Area,10,2.45103E+14,9,SOUTHERN,18S UJ 63943 44738, , , ,{8ECB3880-5BF5-49C2-B91F-C8D992AB387A}, 
-8529082.518,4766635.934,411,27_411, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3610016,2101  MARYLAND AVE,Baltimore,MD,21218,1420403.424,599883.8865,FAMOUS RESTAURANT, ,Charles North,12,2.45101E+14,5,NORTHERN,18S UJ 60506 52782, , , ,{97509DA8-1C1C-4BBB-8803-2DF0185F2A5A}, 
-8525698.239,4752736.961,412,27_412, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7173004,5520  PENNINGTON AVE,Baltimore,MD,21226,1429164.285,564712.469,FANTASIES, ,Curtis Bay,10,2.45103E+14,9,SOUTHERN,18S UJ 62939 42007, , , ,{DB9D49AF-9072-4825-AC65-0A75D940851D}, 
-8519550.961,4760778.959,413,27_413, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6919008,6640  HOLABIRD AVE,Baltimore,MD,21224,1444705.719,585165.5794,FANTASY CAF, ,Holabird Industrial Park,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 67812 48134, , , ,{620AB393-38FD-4620-93F2-E40E3D75700D}, 
-8528569.941,4761381.693,414,27_414, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,950096,23 E CROSS ST,Baltimore,MD,21230,1421762.578,586584.9174,FEDERAL HILL LOUNGE, ,Federal Hill,10,2.45102E+14,9,SOUTHERN,18S UJ 60831 48721, , , ,{40ECB4F8-50CF-4FC9-A522-CB13C433DC8E}, 
-8526430.98,4762509.878,415,27_415, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1810058A,1635  FLEET ST,Baltimore,MD,21231,1427189.277,589465.8106,FELL'S POINT CARRYOUT, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62504 49562, , , ,{320E42DC-5980-4642-AFB1-94A74E6D238F}, 
-8530594.031,4761891.887,416,27_416, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,801043,1184  NANTICOKE ST,Baltimore,MD,21230,1416610.077,587855.8142,FIELDER'S TAVERN, ,Washington Village,9,2.45102E+14,9,SOUTHERN,18S UJ 59270 49143, , , ,{115F80F1-2DBB-4F4F-ABBD-EBD09792BAFB}, 
-8528178.658,4773284.639,417,27_417, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,5148B008,5723  YORK RD,Baltimore,MD,21212,1422628.87,616719.2854,FIELDS OLD TRAIL, ,Mid-Govans,4,2.45103E+14,5,NORTHERN,18S UJ 61298 57896, , , ,{E391105E-BC62-4D96-809D-049BE2E15050}, 
-8536263.981,4768606.529,418,27_418, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,2734A004,3308  GARRISON BLVD,Baltimore,MD,21216,1402132.909,604802.0409,FIELDS RIB HOUSE, ,Central Forest Park,6,2.45102E+14,6,NORTHWESTERN,18S UJ 54973 54403, , , ,{445C8B57-0686-41DE-89ED-D94D3B2D7038}, 
-8532886.73,4759974.91,419,27_419, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7779013,2501  WASHINGTON BLVD,Baltimore,MD,21230,1410798.5,582977.4403,FILLIN' STATION, ,Morrell Park,10,2.45103E+14,8,SOUTHWESTERN,18S UJ 57466 47695, , , ,{B6DCE57F-D653-4D92-97FF-C6A9777DEBCC}, 
-8532943.958,4766111.325,420,27_420, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,2303001,2201 W NORTH AVE,Baltimore,MD,21216,1410593.836,598516.6072,FIRESIDE NORTH LIQUORS, ,Coppin Heights/Ash-Co-East,7,2.45102E+14,7,WESTERN,18S UJ 57508 52431, , , ,{F54BFA12-D3DE-4DCF-8ED0-7791E2D7FAB9}, 
-8527465.038,4762777.451,421,27_421, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1412021,219 S PRESIDENT ST,Baltimore,MD,21202,1424557.005,590131.8787,FISHERMANS WHARF INNER HARBOR, ,Inner Harbor,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 61706 49783, , , ,{5A7F18B4-F350-4F82-8410-57E39958B4F9}, 
-8523342.092,4761458.115,422,27_422, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,PSC0065,3600  BOSTON ST,Baltimore,MD,21224,1435056.123,586838.1894,FIVE GUYS @ BREWERS HILL, ,Canton Industrial Area,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64883 48709, , , ,{366243C9-9A0E-4DF9-A330-EA2F41C6D757}, 
-8529039.967,4764199.876,423,27_423, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,532020,"111 W CENTRE ST., SUITE 101",Baltimore,MD,21201,1420537.407,593716.7517,FIVE GUYS FAMOUS BURGERS & FRIES, ,Mount Vernon,11,2.45101E+14,1,CENTRAL,18S UJ 60506 50902, , , ,{6AB4CEDC-BA13-491C-BC2D-841BA22AF57B}, 
-8528345.726,4762805.221,424,27_424, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,890003,201 E PRATT ST,Baltimore,MD,21202,1422317.413,590192.5742,FIVE GUYS FAMOUS BURGERS & FRIES, ,Inner Harbor,11,2.45102E+14,1,CENTRAL,18S UJ 61024 49816, , , ,{312983E3-2D99-45AA-B83D-91B0F5864162}, 
-8526079.401,4762132.851,425,27_425, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1862001,1800  THAMES ST,Baltimore,MD,21231,1428087.522,588514.96,FIVE POINT TAVERN, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62771 49266, , , ,{AEC1BE26-A281-4F7B-BD5E-D0C7D68C0F9D}, 
-8528365.975,4764606.506,426,27_426, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,519011,830  GUILFORD AVE,Baltimore,MD,21202,1422246.52,594753.5879,FIVE SEASONS, ,Mount Vernon,11,2.45101E+14,1,CENTRAL,18S UJ 61033 51206, , , ,{836B0F77-B7F0-469E-BB76-99491CCD93C4}, 
-8526797.919,4764332.713,427,27_427, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1290CO1290,601 N CAROLINE ST,Baltimore,MD,21205,1426235.899,594077.6067,FLAMERS BURGER & CHICKEN, ,Dunbar-Broadway,12,2.45106E+13,3,EASTERN,18S UJ 62244 50974, , , ,{43E07E94-888C-4C43-AF25-80C4CEC20BC3}, 
-8528197.803,4763259.959,428,27_428, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1349002,403 E BALTIMORE ST,Baltimore,MD,21202,1422688.613,591345.7465,FLAMINGO  LOUNGE, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61145 50165, , , ,{63A9F634-B149-4026-AA9F-E5B5C7FB9BB3}, 
-8527389.585,4762285.957,429,27_429, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1797001,720  Aliceanna st,Baltimore,MD,21202,1424754.272,588888.0036,Fleming's Prime Steakhouse and Wine Bar, ,Inner Harbor,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 61758 49402, , , ,{5FFC3ACD-9127-4A4B-945E-EBD760DE7FC3}, 
